u,s,X,Y,dx,dy,ddx,ddy,Curvature,ICC,Radius_m
0.7738492328218812,5377.97214199415,-352.9886265737271,-1142.6974851010843,4341.470933411723,5455.845244897873,52729.87266902607,-35489.21507873536,0.0013032792491074307,0.0013032792491074307,767.2952674454567
0.7745163442294862,5382.624590212243,-350.08092912502946,-1139.0656026733516,4375.385210181609,5432.722417832276,48945.12908710327,-33833.02046393213,0.0012195438755520519,0.0012195438755520519,819.9786986321662
0.7751834556370913,5387.278972432326,-347.1512263747097,-1135.4489584213698,4407.879535604388,5409.806132412344,48811.99409408488,-35145.73444474026,0.0012329997085102813,0.0012329997085102813,811.0301998434427
0.7758505670446963,5391.934951187011,-344.1998002110333,-1131.8479555382205,4440.522867801284,5385.82076088695,49052.71583221608,-36762.409388398795,0.0012567144633725037,0.0012567144633725037,795.7257031294222
0.7765176784523015,5396.592194354903,-341.2265437429497,-1128.263313310624,4473.32678821575,5360.756887064248,49293.43757034732,-38379.08433205761,0.001280793050000145,0.001280793050000145,780.7662604039637
0.7771847898599066,5401.250379171656,-338.2313498402274,-1124.6957512197657,4506.291296847781,5334.61451094424,49534.159308478556,-39995.75927571641,0.0013052422976831445,0.0013052422976831445,766.1412764319994
0.7778519012675116,5405.9091924953,-335.2141113726353,-1121.145988746833,4539.416393697375,5307.393632526935,49774.88104660976,-41612.434219374954,0.0013300685557551075,0.0013300685557551075,751.8409450949536
0.7785190126751167,5410.568331077297,-332.1747212099403,-1117.6147453730093,4572.702078764539,5279.094251812321,50015.60278474099,-43229.10916303376,0.0013552776577718296,0.0013552776577718296,737.8561833920212
0.7791861240827217,5415.2275018399605,-329.11307222191164,-1114.1027405794825,4606.148352049263,5249.7163688004075,50256.32452287219,-44845.7841066923,0.0013808748826951403,0.0013808748826951403,724.178571521438
0.7798532354903268,5419.8864221602835,-326.0290572783164,-1110.6106938474359,4639.755213551557,5219.259983491183,50497.04626100343,-46462.4590503511,0.0014068649130210774,0.0014068649130210774,710.8002984114638
0.7805203468979319,5424.544820160211,-322.92256924892325,-1107.1393246580567,4673.522663271419,5187.725095884657,50737.76799913467,-48079.13399400991,0.0014332517897977062,0.0014332517897977062,697.7141121457405
0.7811874583055369,5429.202435003392,-319.7935010035008,-1103.6893524925301,4707.450701208842,5155.111705980832,50978.48973726586,-49695.80893766845,0.0014600388644868123,0.0014600388644868123,684.9132747925098
0.781854569713142,5433.859017198399,-316.64174541181626,-1100.261496832042,4741.539327363835,5121.4198137796975,51219.2114753971,-51312.48388132725,0.001487228747634349,0.001487228747634349,672.3915212038792
0.782521681120747,5438.5143289084235,-313.46719534363865,-1096.856477157778,4775.788541736388,5086.649419281263,51459.933213528304,-52929.158824985796,0.001514823254327863,0.001514823254327863,660.1430214006759
0.7831887925283522,5443.168144267414,-310.2697436687352,-1093.4750129509237,4810.198344326513,5050.800522485521,51700.65495165954,-54545.8337686446,0.0015428233464352165,0.0015428233464352165,648.1623462015651
0.7838559039359573,5447.820249702606,-307.0492832568745,-1090.1178236926642,4844.768735134204,5013.873123392474,51941.37668979078,-56162.50871230341,0.0015712290716375491,0.0015712290716375491,636.4444357930514
0.7845230153435623,5452.470444263368,-303.80570697782514,-1086.7856288641863,4879.499714159454,4975.867222002128,52182.09842792197,-57779.18365596195,0.0016000394992916364,0.0016000394992916364,624.9845709701019
0.7851901267511674,5457.118539956296,-300.53890770135445,-1083.4791479466746,4914.391281402278,4936.782818314474,52422.820166053214,-59395.858599620755,0.0016292526531819817,0.0016292526531819817,613.7783468064137
0.7858572381587724,5461.764362086392,-297.24877829723135,-1080.199100421316,4949.443436862661,4896.619912329522,52663.541904184414,-61012.53354327929,0.0016588654412518973,0.0016588654412518973,602.8216485390939
0.7865243495663775,5466.40774960422,-293.93521163522297,-1076.9462057692945,4984.6561805406145,4855.378504047258,52904.26364231565,-62629.2084869381,0.0016888735824356763,0.0016888735824356763,592.1106294751855
