u,s,X,Y,dx,dy,ddx,ddy,Curvature,ICC,Radius_m
0.0,0.0,107.67746305386717,-44.557401339906384,-863.7383589800829,4819.152800508852,10395.973742225997,-1445.1197583172748,0.0004162641625022496,0.0004162641625022496,2402.3206657733735
0.00066711140760507,3.265422215838752,107.10355659326099,-41.34280748964042,-856.8482717240219,4818.20497156632,10260.507851444501,-1396.471411393321,0.0004115990659406356,0.0004115990659406356,2429.5487593361754
0.00133422281521014,6.529433028715215,106.53421644475327,-38.128835121702004,-850.0485553090429,4817.289596490983,10125.041960663002,-1347.823064469367,0.0004069053210696129,0.0004069053210696129,2457.5741535435
0.00200133422281521,9.792070097449187,105.96938232092495,-34.915462585746035,-843.3392097351453,4816.406675282839,9989.576069881505,-1299.174717545413,0.0004021834390610118,0.0004021834390610118,2486.42759218213
0.00266844563042028,13.053370866611834,105.40899393435703,-31.70266823142756,-836.7202350023298,4815.55620794189,9854.11017910001,-1250.526370621459,0.000397433932259484,0.000397433932259484,2516.141473665368
0.00333555703802535,16.31337256865554,104.8529909976305,-28.490430408401476,-830.1916311105957,4814.738194468134,9718.644288318512,-1201.878023697505,0.0003926573140613094,0.0003926573140613094,2546.7499628540227
0.00400266844563042,19.572112226071873,104.30131322332639,-25.278727466322806,-823.7533980599435,4813.952634861572,9583.178397537013,-1153.2296767735506,0.00038785409879554887,0.00038785409879554887,2578.2891120795766
0.00466977985323549,22.829626653578206,103.75390032402574,-22.06753775484652,-817.4055358503729,4813.199529122206,9447.712506755517,-1104.5813298495968,0.0003830248016075781,0.0003830248016075781,2610.796992265096
0.00533689126084056,26.085952460331953,103.21069201230945,-18.85683962362758,-811.1480444818842,4812.478877250032,9312.24661597402,-1055.9329829256426,0.0003781699383450306,0.0003781699383450306,2644.313835140515
0.00600400266844563,29.34112605217212,102.67162800075857,-15.646611422320962,-804.9809239544769,4811.790679245053,9176.780725192522,-1007.2846360016886,0.00037329002544617796,0.00037329002544617796,2678.8821876629086
0.0066711140760507,32.59518363388784,102.13664800195411,-12.436831500581663,-798.9041742681516,4811.134935107268,9041.314834411023,-958.6362890777345,0.0003683855798307703,0.0003683855798307703,2714.547079881308
0.00733822548365577,35.8481612115134,101.60569172847705,-9.22747820806462,-792.9177954229081,4810.511644836678,8905.848943629526,-909.9879421537805,0.00036345711879336065,0.00036345711879336065,2751.356207631576
0.00800533689126084,39.100094594649086,101.07869889290839,-6.0185298944248355,-787.0217874187459,4809.92080843328,8770.38305284803,-861.3395952298266,0.0003585051598991284,0.0003585051598991284,2789.360131612519
