u,s,X,Y,dx,dy,ddx,ddy,Curvature,ICC,Radius_m
0.0,0.0,-766.7681785624031,-658.7160993336815,-128.90146268028252,3279.6119198021943,13461.66273589247,-546.8487807291681,0.0012466779118196765,0.0012466779118196765,802.131802062956
0.00066711140760507,2.1893145919033867,-766.8511573168272,-656.5283578250395,-119.84274767284337,3279.232129288558,13696.36485641003,-591.7631791499139,0.0012691273751743082,0.0012691273751743082,787.942975276737
0.00133422281521014,4.378143437417675,-766.9280406734939,-654.3408796732805,-110.6274602034179,3278.822375867371,13931.06697692759,-636.6775775706597,0.0012916273600817438,0.0012916273600817438,774.2171085139545
0.00200133422281521,6.566480084020431,-766.9987241811276,-652.1536848670016,-101.25560027200603,3278.3826595386313,14165.769097445147,-681.5919759914054,0.0013141769786701692,0.0013141769786701692,760.9325199197383
0.00266844563042028,8.754318970575282,-767.0631033884528,-649.9667933948006,-91.72716787860786,3277.9129803023397,14400.471217962706,-726.5063744121513,0.0013367752056551105,0.0013367752056551105,748.068931686934
0.00333555703802535,10.941655443608287,-767.1210738441941,-647.7802252452746,-82.04216302322324,3277.413338158495,14635.173338480265,-771.420772832897,0.0013594208749778895,0.0013594208749778895,735.6073592854492
0.00400266844563042,13.12848577362247,-767.1725310970756,-645.5940004070212,-72.20058570585229,3276.8837331070986,14869.875458997823,-816.3351712536428,0.0013821126764303954,0.0013821126764303954,723.5300110138024
0.00466977985323549,15.31480717145013,-767.2173706958225,-643.4081388686379,-62.202435926495006,3276.3241651481503,15104.577579515384,-861.2495696743887,0.0014048491522717184,0.0014048491522717184,711.8201967684182
0.00533689126084056,17.50061780463714,-767.2554881891587,-641.2226606187221,-52.04771368515132,3275.734634281649,15339.279700032941,-906.1639680951345,0.0014276286938426017,0.0014276286938426017,700.4622450592545
0.00600400266844563,19.685916813856643,-767.286779125809,-639.0375856458712,-41.736418981821316,3275.1151405075966,15573.9818205505,-951.0783665158804,0.0014504495381840584,0.0014504495381840584,689.4414274156586
0.0066711140760507,21.87070432934838,-767.3111390544976,-636.8529339386824,-31.2685518165049,3274.4656838259907,15808.683941068059,-995.992764936626,0.0014733097646669518,0.0014733097646669518,678.7438894264401
0.00733822548365577,24.054981487377333,-767.3284635239493,-634.6687254857537,-20.644112189202108,3273.7862642368336,16043.386061585617,-1040.907163357372,0.0014962072916397146,0.0014962072916397146,668.356587745329
0.00800533689126084,26.238750446711624,-767.3386480828884,-632.484980275682,-9.863100099913034,3273.0768817401236,16278.088182103178,-1085.8215617781177,0.0015191398731018884,0.0015191398731018884,658.2672324689421
0.00867244829886591,28.422014405108293,-767.3415882800394,-630.301718297065,1.0744844513624727,3272.3375363358623,16512.790302620735,-1130.7359601988635,0.0015421050954115235,0.0015421050954115235,648.4642343608506
0.00933955970647098,30.604777615808548,-767.337179664127,-628.1189595385,12.168641464624322,3271.5682280240485,16747.492423138294,-1175.6503586196093,0.0015651003740350283,0.0015651003740350283,638.9366564534596
0.01000667111407605,32.7870454040321,-767.3253177838754,-625.9367239885845,23.419370939872564,3270.7689568046817,16982.194543655853,-1220.564757040355,0.0015881229503484134,0.0015881229503484134,629.6741696104908
